0,3589
0,3598
0,3620
0,3566
0,3613
0,3576
0,3585
0,3581
0,3582
0,3579
0,3601
0,3576
0,3577
0,3574
0,3620
0,3616
0,3596
0,3671
0,3576
0,3608
0,3624
0,3578
0,3596
0,3617
0,3575
0,3597
0,3610
0,3612
0,3613
0,3627
0,3607
0,3623
0,3593
0,3613
0,3590
0,3592
0,3624
0,3596
0,3614
0,3577
0,3595
0,3608
0,3604
0,3560
0,3577
0,3588
0,3612
0,3591
0,3575
0,3609
